subject_number,condition,group,time_f1,time_f2,time_f3,time_f4,time_f5,time_f6,time_f7,time_f8,time_f9,time_f10,time_f11,time_f12,time_f13,time_f14,time_f15,time_f16,time_f17,time_f18,time_f19,time_f20,time_f21,time_f22,time_f23,time_f24,time_f25,time_f26,time_f27,time_f28,time_f29,time_f30,time_f31,time_f32,time_f33,time_f34,time_f35,time_f36,time_f37,time_f38,time_f39,time_f40,time_f41,time_f42,time_f43,time_f44,time_f45,time_f46,time_f47,time_f48,time_f49,time_f50,time_f51,time_f52,time_f53,time_f54,time_f55,time_f56,freq_f1,freq_f2,freq_f3,freq_f4,freq_f5,freq_f6,freq_f7,freq_f8,freq_f9,freq_f10,freq_f11,freq_f12,freq_f13,freq_f14,freq_f15,freq_f16,freq_f17,freq_f18,freq_f19,freq_f20,freq_f21,freq_f22,freq_f23,freq_f24,freq_f25,freq_f26,freq_f27,freq_f28,freq_f29,freq_f30,freq_f31,freq_f32,freq_f33,freq_f34,freq_f35,freq_f36,freq_f37,freq_f38,freq_f39,freq_f40,freq_f41,freq_f42,freq_f43,freq_f44,freq_f45,freq_f46,freq_f47,freq_f48,msc_f1,msc_f2,msc_f3,msc_f4,msc_f5,msc_f6,msc_f7,msc_f8,msc_f9,msc_f10,msc_f11,msc_f12,msc_f13,msc_f14,msc_f15,msc_f16,msc_f17,msc_f18,msc_f19,msc_f20,msc_f21,msc_f22,msc_f23,msc_f24,msc_f25,msc_f26,msc_f27,msc_f28
8,Curv_CCW,0,0.01619,0.01875,0.00011,0.3516,0.134,0.675,11.9904,0.01533,0.01794,0.00011,0.32189,0.15,0.68,12.0433,0.01585,0.01841,0.00011,0.33897,0.13,0.686,11.24405,0.01498,0.01754,0.0001,0.30768,0.138,0.645,11.29175,0.01599,0.01849,0.00011,0.34205,0.13,0.688,11.78128,0.0156,0.01808,0.0001,0.32694,0.142,0.674,11.47145,0.01571,0.01814,0.0001,0.32905,0.112,0.663,10.72173,0.01555,0.01804,0.0001,0.3255,0.134,0.661,11.26673,244.54034,234.375,429.6875,0.0,3e-05,0.07477,262.11914,269.53125,179.6875,0.0,3e-05,0.07771,246.2873,253.90625,23.4375,0.0,3e-05,0.10335,256.68152,253.90625,156.25,0.0,3e-05,0.05573,261.87024,273.4375,23.4375,0.0,3e-05,0.09737,253.3466,250.0,191.40625,0.0,3e-05,0.08133,240.98087,238.28125,105.46875,0.0,2e-05,0.10124,250.77464,253.90625,363.28125,0.0,3e-05,0.07296,0.3245,0.33288,0.33119,0.38231,0.3508,0.36324,0.30542,0.313,0.35567,0.34335,0.37005,0.33693,0.34905,0.30797,0.33513,0.31594,0.32988,0.3348,0.32654,0.36407,0.33434,0.35839,0.35635,0.374,0.33121,0.31327,0.3245,0.35775
8,Curv_CCW,0,0.0182,0.02055,0.00011,0.42212,0.086,0.667,11.7187,0.01776,0.02024,0.00011,0.40964,0.086,0.673,11.63315,0.01842,0.02077,0.0001,0.43126,0.07,0.664,10.74973,0.01753,0.01998,0.0001,0.39925,0.094,0.656,11.05195,0.01841,0.02065,0.0001,0.42651,0.08,0.688,11.58192,0.01736,0.01979,0.0001,0.39181,0.096,0.673,11.54397,0.01763,0.01993,0.0001,0.39724,0.074,0.653,10.83769,0.01811,0.02053,0.0001,0.42163,0.072,0.664,11.17928,255.38239,265.625,273.4375,0.0,3e-05,0.07393,250.06518,261.71875,74.21875,0.0,3e-05,0.09359,235.22296,226.5625,93.75,0.0,3e-05,0.09524,244.02118,238.28125,74.21875,0.0,3e-05,0.06612,261.2561,273.4375,449.21875,0.0,3e-05,0.09802,259.64805,265.625,117.1875,0.0,3e-05,0.08298,245.85043,238.28125,74.21875,0.0,2e-05,0.07707,253.47031,257.8125,488.28125,0.0,3e-05,0.07976,0.35858,0.36062,0.32137,0.34815,0.32742,0.33821,0.36504,0.32959,0.34092,0.36895,0.35437,0.32784,0.35357,0.32895,0.32008,0.3583,0.3412,0.29958,0.35348,0.32696,0.35107,0.3377,0.35599,0.34689,0.36149,0.30721,0.31732,0.33775
8,Curv_CCW,0,0.02041,0.02259,0.00011,0.51019,0.06,0.675,11.69566,0.02022,0.02244,0.0001,0.50343,0.029,0.66,10.99425,0.02024,0.02242,0.0001,0.50286,0.052,0.639,10.98627,0.02059,0.02283,0.0001,0.52108,0.054,0.659,11.47289,0.02026,0.02231,0.0001,0.49752,0.056,0.668,10.97993,0.01984,0.02227,0.00011,0.4959,0.056,0.665,11.59299,0.02013,0.02233,0.0001,0.49867,0.026,0.666,11.22923,0.02034,0.0226,0.0001,0.51089,0.05,0.676,11.56442,269.14755,285.15625,425.78125,0.0,3e-05,0.07392,245.18372,242.1875,54.6875,0.0,2e-05,0.05954,235.86424,222.65625,93.75,0.0,3e-05,0.07658,253.2442,246.09375,89.84375,0.0,3e-05,0.05609,254.48971,261.71875,218.75,0.0,2e-05,0.08891,248.75545,261.71875,304.6875,0.0,3e-05,0.09307,252.81548,261.71875,50.78125,0.0,2e-05,0.08425,257.20004,250.0,164.0625,0.0,3e-05,0.0799,0.3428,0.34096,0.35265,0.36168,0.3619,0.29286,0.33638,0.35278,0.34428,0.32569,0.3316,0.3222,0.31791,0.33116,0.34883,0.34827,0.35587,0.35159,0.36634,0.34149,0.33119,0.34706,0.30994,0.35628,0.35598,0.31639,0.34611,0.3143
8,Curv_CCW,0,0.02301,0.02506,0.0001,0.62804,0.03,0.684,11.84608,0.02314,0.02518,0.0001,0.63395,0.016,0.672,11.61865,0.02232,0.02441,0.0001,0.59579,0.032,0.654,11.23674,0.02279,0.02503,0.00011,0.62641,0.03,0.65,12.00348,0.02273,0.02467,0.0001,0.60875,0.024,0.669,11.04124,0.02284,0.02496,0.0001,0.62316,0.018,0.661,11.30041,0.02238,0.02453,0.0001,0.60181,0.006,0.667,11.54462,0.02224,0.02435,0.0001,0.59289,0.022,0.668,11.51086,263.7397,277.34375,402.34375,0.0,2e-05,0.06042,263.47015,269.53125,464.84375,0.0,2e-05,0.04892,243.43632,238.28125,367.1875,0.0,3e-05,0.07119,257.93769,257.8125,339.84375,0.0,3e-05,0.05269,245.62287,253.90625,7.8125,0.0,2e-05,0.07166,250.20506,257.8125,132.8125,0.0,3e-05,0.08191,258.27997,273.4375,417.96875,0.0,3e-05,0.07778,256.92425,250.0,464.84375,0.0,3e-05,0.08122,0.35037,0.3227,0.3832,0.32088,0.33046,0.32,0.34992,0.34119,0.34798,0.33486,0.3196,0.35894,0.349,0.35825,0.32899,0.33344,0.3435,0.30491,0.31704,0.34507,0.33408,0.34187,0.33066,0.33263,0.34288,0.35834,0.34311,0.35905
8,Curv_CCW,0,0.02541,0.02726,0.0001,0.74285,0.014,0.681,11.41809,0.02537,0.02726,0.0001,0.74296,0.008,0.693,11.72984,0.02513,0.02713,0.00011,0.73612,0.019,0.675,11.48131,0.02494,0.0269,0.0001,0.72336,0.02,0.665,11.35073,0.02525,0.02703,9e-05,0.73043,0.01,0.655,11.04833,0.02538,0.02709,9e-05,0.73392,0.002,0.675,10.91457,0.025,0.02701,0.00011,0.72942,0.01,0.656,11.55808,0.02482,0.02671,0.0001,0.71365,0.006,0.661,11.0604,265.16025,253.90625,234.375,0.0,3e-05,0.05393,262.17714,273.4375,386.71875,0.0,3e-05,0.0776,244.85628,242.1875,19.53125,0.0,3e-05,0.09814,245.46678,238.28125,406.25,0.0,3e-05,0.08023,256.83434,261.71875,398.4375,0.0,2e-05,0.05874,258.21568,261.71875,257.8125,0.0,2e-05,0.08291,257.51494,261.71875,285.15625,0.0,3e-05,0.07327,250.4625,250.0,273.4375,0.0,2e-05,0.0696,0.34985,0.30042,0.33023,0.32849,0.34252,0.34555,0.34035,0.35129,0.34088,0.316,0.30761,0.34344,0.29887,0.34732,0.30054,0.33526,0.37725,0.35089,0.36072,0.32894,0.33329,0.36237,0.31987,0.30891,0.32404,0.32839,0.34702,0.33624
8,Curv_CCW,0,0.02747,0.0292,0.0001,0.85241,0.01,0.657,11.07066,0.02774,0.02951,0.0001,0.87113,0.004,0.679,11.1055,0.02724,0.02899,0.0001,0.84068,0.01,0.668,11.4032,0.02753,0.02916,9e-05,0.85015,0.008,0.67,10.63112,0.02743,0.02911,9e-05,0.84725,0.002,0.651,10.84733,0.02773,0.0294,0.0001,0.86451,0.004,0.671,10.89515,0.02774,0.02947,0.0001,0.86861,0.008,0.654,11.16861,0.02748,0.02928,0.0001,0.8573,0.004,0.645,11.04647,259.76819,253.90625,445.3125,0.0,2e-05,0.06828,244.7045,238.28125,66.40625,0.0,3e-05,0.07892,257.38993,265.625,19.53125,0.0,3e-05,0.10063,251.86687,253.90625,11.71875,0.0,2e-05,0.07852,249.76942,261.71875,281.25,0.0,2e-05,0.06316,248.89138,250.0,339.84375,0.0,2e-05,0.06755,258.29685,269.53125,89.84375,0.0,2e-05,0.0732,246.50623,238.28125,398.4375,0.0,3e-05,0.08284,0.34817,0.30182,0.34046,0.31249,0.34277,0.35065,0.38369,0.31238,0.33778,0.33415,0.33472,0.33207,0.32928,0.34474,0.3269,0.34759,0.32136,0.30593,0.35916,0.34305,0.35136,0.35922,0.34068,0.36526,0.29907,0.34077,0.3421,0.35241
8,Curv_CCW,0,0.02951,0.03119,0.0001,0.97292,0.002,0.654,11.04455,0.02995,0.0316,0.0001,0.99834,0.004,0.67,11.02224,0.02943,0.03104,0.0001,0.96328,0.002,0.659,10.94016,0.03005,0.03164,0.0001,1.00085,0.002,0.69,11.12,0.02971,0.0313,0.0001,0.97943,0.0,0.67,10.96947,0.03,0.03164,0.0001,1.00123,0.004,0.677,11.35826,0.02971,0.03136,0.0001,0.98329,0.002,0.669,11.14217,0.03041,0.0321,0.00011,1.03046,0.002,0.661,11.26594,237.65113,218.75,39.0625,0.0,2e-05,0.10133,243.28142,226.5625,117.1875,0.0,3e-05,0.07259,241.69814,234.375,234.375,0.0,2e-05,0.06667,254.24726,253.90625,82.03125,0.0,2e-05,0.0559,242.57832,238.28125,363.28125,0.0,2e-05,0.08849,249.89905,253.90625,335.9375,0.0,3e-05,0.08521,253.05451,253.90625,54.6875,0.0,3e-05,0.07532,245.61187,230.46875,214.84375,0.0,3e-05,0.08929,0.3584,0.38628,0.31452,0.37041,0.37013,0.3332,0.30335,0.31882,0.32877,0.32825,0.33866,0.31754,0.32077,0.35316,0.35859,0.32439,0.32826,0.3354,0.33181,0.34851,0.32438,0.32683,0.36878,0.33597,0.32543,0.33466,0.34976,0.32401
8,Curv_CCW,0,0.0318,0.03339,0.0001,1.11496,0.0,0.665,11.26916,0.03205,0.03372,0.00011,1.13687,0.004,0.667,11.37807,0.03258,0.03408,0.0001,1.16127,0.0,0.649,10.79392,0.03226,0.03385,0.0001,1.14571,0.0,0.684,11.58151,0.03213,0.03364,0.0001,1.13147,0.0,0.667,11.28589,0.03232,0.03391,0.00011,1.14956,0.002,0.684,11.80729,0.03224,0.03385,0.00011,1.14572,0.0,0.66,11.25415,0.03215,0.03365,0.0001,1.13255,0.0,0.672,11.15615,237.54442,226.5625,171.875,0.0,3e-05,0.10577,234.44114,226.5625,117.1875,0.0,3e-05,0.08749,236.07335,226.5625,148.4375,0.0,3e-05,0.09087,261.06725,261.71875,464.84375,0.0,2e-05,0.07686,245.06598,242.1875,339.84375,0.0,3e-05,0.07901,261.22157,261.71875,343.75,0.0,3e-05,0.07583,239.03219,238.28125,164.0625,0.0,2e-05,0.08194,247.94605,246.09375,453.125,0.0,3e-05,0.11082,0.35098,0.36717,0.36828,0.36698,0.3622,0.36894,0.33921,0.35938,0.34711,0.32772,0.32108,0.38187,0.35703,0.33038,0.3649,0.33106,0.34356,0.33408,0.35003,0.34124,0.34899,0.33414,0.3625,0.33084,0.33671,0.31783,0.35311,0.30498
8,Curv_CCW,0,0.03475,0.03622,0.0001,1.31193,0.0,0.667,11.50398,0.03493,0.0364,0.00011,1.32507,0.002,0.664,11.07787,0.03521,0.03654,0.0001,1.33509,0.0,0.66,10.70627,0.03464,0.03612,0.00011,1.30482,0.0,0.665,11.5088,0.0348,0.03621,0.0001,1.31097,0.002,0.661,11.25778,0.03527,0.03673,0.0001,1.34918,0.0,0.656,11.85062,0.03479,0.03622,0.0001,1.3119,0.0,0.645,11.08145,0.0343,0.03584,0.00011,1.28469,0.0,0.667,11.21731,248.4781,250.0,253.90625,0.0,3e-05,0.07132,243.37483,230.46875,58.59375,0.0,3e-05,0.09674,235.49788,230.46875,148.4375,0.0,2e-05,0.09662,253.53282,257.8125,261.71875,0.0,3e-05,0.0887,259.11139,277.34375,417.96875,0.0,3e-05,0.06337,254.05146,261.71875,300.78125,0.0,3e-05,0.05958,248.29723,250.0,257.8125,0.0,2e-05,0.06811,233.56443,210.9375,82.03125,0.0,3e-05,0.08937,0.35231,0.37284,0.33026,0.33857,0.34076,0.34018,0.33173,0.33326,0.33293,0.33474,0.38188,0.34282,0.32551,0.3412,0.31757,0.33167,0.34663,0.34055,0.31808,0.33004,0.33608,0.36371,0.33261,0.35519,0.35122,0.34996,0.33018,0.33528
8,Curv_CCW,0,0.03758,0.03893,0.0001,1.51579,0.0,0.676,11.60751,0.03765,0.03903,0.00011,1.52313,0.002,0.674,11.24271,0.03717,0.03835,9e-05,1.47057,0.0,0.68,10.86222,0.03722,0.03854,0.0001,1.48509,0.0,0.664,11.36535,0.03744,0.03874,0.0001,1.50072,0.002,0.655,11.13207,0.03751,0.03885,0.0001,1.50907,0.0,0.651,11.33876,0.03699,0.03835,0.0001,1.47098,0.0,0.643,11.15482,0.03787,0.03925,0.00011,1.54061,0.0,0.663,11.43635,254.924,253.90625,445.3125,0.0,3e-05,0.072,244.55152,242.1875,128.90625,0.0,2e-05,0.08542,253.62807,265.625,375.0,0.0,2e-05,0.07989,256.38373,257.8125,187.5,0.0,3e-05,0.07414,252.93516,250.0,105.46875,0.0,3e-05,0.0809,250.07748,250.0,394.53125,0.0,2e-05,0.06636,244.23078,253.90625,93.75,0.0,2e-05,0.08023,240.84733,230.46875,85.9375,0.0,3e-05,0.06975,0.35714,0.36044,0.33278,0.34101,0.34992,0.31029,0.38341,0.31679,0.33001,0.34356,0.34535,0.33005,0.33381,0.35325,0.29036,0.34083,0.36361,0.36781,0.30947,0.34898,0.35325,0.31657,0.35596,0.35195,0.3652,0.33713,0.34173,0.3639
8,Curv_CCW,0,0.03966,0.04092,0.0001,1.67461,0.0,0.663,11.65472,0.03992,0.04122,0.00011,1.69894,0.002,0.658,11.35893,0.03969,0.04099,0.00011,1.6802,0.002,0.68,11.40398,0.0399,0.0412,0.00011,1.69705,0.0,0.659,11.73755,0.04007,0.0413,0.0001,1.70579,0.0,0.653,11.07758,0.04001,0.04126,0.0001,1.7024,0.0,0.652,11.10944,0.0398,0.04108,0.0001,1.6876,0.0,0.645,11.21119,0.04029,0.04156,0.0001,1.72705,0.0,0.673,11.75527,263.73245,269.53125,445.3125,0.0,3e-05,0.06934,247.82311,246.09375,492.1875,0.0,3e-05,0.06909,255.23946,257.8125,402.34375,0.0,2e-05,0.0508,253.97933,246.09375,187.5,0.0,3e-05,0.06712,248.58303,242.1875,371.09375,0.0,3e-05,0.09235,243.14189,234.375,394.53125,0.0,3e-05,0.08013,247.50045,250.0,437.5,0.0,3e-05,0.09181,262.92274,277.34375,472.65625,0.0,3e-05,0.09072,0.36585,0.35323,0.33326,0.3674,0.34199,0.31673,0.32506,0.35528,0.35094,0.34255,0.32291,0.31959,0.31922,0.33337,0.33469,0.33658,0.36039,0.33495,0.34659,0.36244,0.34548,0.31798,0.33108,0.32194,0.33708,0.34218,0.35332,0.35011
8,Curv_CCW,0,0.04237,0.04355,0.0001,1.89684,0.0,0.655,11.3795,0.04243,0.04364,0.0001,1.90403,0.0,0.644,10.93065,0.04264,0.04389,0.00011,1.92647,0.002,0.682,11.60762,0.0425,0.04378,0.00011,1.91662,0.0,0.681,12.05062,0.0427,0.04388,0.0001,1.92524,0.0,0.663,11.28486,0.04258,0.04374,0.0001,1.91342,0.0,0.647,11.57403,0.04234,0.04354,0.0001,1.89543,0.0,0.656,11.24157,0.04232,0.04359,0.00011,1.90028,0.0,0.674,12.00505,256.02552,253.90625,320.3125,0.0,2e-05,0.07377,238.42997,226.5625,156.25,0.0,2e-05,0.08626,246.34125,250.0,160.15625,0.0,3e-05,0.07126,262.27865,265.625,457.03125,0.0,3e-05,0.07808,245.38464,242.1875,218.75,0.0,3e-05,0.08128,256.20141,257.8125,242.1875,0.0,2e-05,0.08642,245.84957,253.90625,171.875,0.0,3e-05,0.10783,268.69613,281.25,394.53125,0.0,3e-05,0.0563,0.35372,0.34189,0.31225,0.33698,0.3564,0.32154,0.36708,0.33634,0.33637,0.32249,0.33084,0.32996,0.31722,0.35055,0.33621,0.33138,0.35656,0.32546,0.34041,0.32693,0.31912,0.33727,0.35315,0.31514,0.32108,0.32685,0.34665,0.34806
8,Curv_CCW,0,0.04512,0.0462,0.0001,2.13463,0.0,0.672,11.01854,0.04511,0.04617,0.0001,2.13135,0.0,0.646,10.63365,0.04522,0.04634,0.0001,2.14721,0.0,0.688,11.69164,0.04524,0.04638,0.0001,2.15105,0.0,0.686,11.80553,0.04492,0.04606,0.0001,2.12142,0.0,0.659,11.4825,0.04484,0.04595,0.0001,2.11137,0.0,0.654,11.61974,0.04453,0.04572,0.00011,2.09013,0.0,0.671,11.71205,0.04453,0.04577,0.00011,2.09493,0.0,0.662,11.93595,246.02412,246.09375,324.21875,0.0,2e-05,0.09185,239.02707,234.375,238.28125,0.0,2e-05,0.07955,269.62378,277.34375,402.34375,0.0,3e-05,0.05931,270.43924,281.25,488.28125,0.0,3e-05,0.05748,252.61692,257.8125,445.3125,0.0,3e-05,0.05041,256.15215,253.90625,472.65625,0.0,2e-05,0.0919,249.22943,257.8125,66.40625,0.0,3e-05,0.08868,244.13306,230.46875,152.34375,0.0,3e-05,0.07765,0.38722,0.35381,0.3441,0.38171,0.33923,0.33501,0.35671,0.31434,0.33298,0.33721,0.32823,0.31179,0.3338,0.31261,0.33686,0.34388,0.32948,0.33279,0.34276,0.296,0.35409,0.36351,0.33777,0.35107,0.34648,0.32184,0.36499,0.33239
8,Curv_CCW,0,0.04744,0.04849,0.0001,2.35093,0.0,0.674,10.92614,0.04729,0.04833,0.0001,2.3354,0.0,0.652,10.96446,0.04743,0.04853,0.0001,2.35474,0.0,0.665,11.47659,0.04772,0.04876,0.0001,2.37748,0.0,0.667,11.38151,0.04752,0.04863,0.00011,2.36498,0.0,0.674,11.5421,0.04722,0.04829,0.0001,2.33168,0.0,0.668,11.51198,0.04713,0.04818,0.0001,2.32179,0.0,0.678,11.63069,0.04731,0.04842,0.00011,2.34484,0.0,0.668,11.54477,243.33812,238.28125,31.25,0.0,3e-05,0.10076,246.45029,246.09375,164.0625,0.0,3e-05,0.06293,251.44148,250.0,402.34375,0.0,3e-05,0.07373,256.08232,250.0,171.875,0.0,3e-05,0.06033,250.88027,250.0,445.3125,0.0,3e-05,0.06049,256.61583,265.625,355.46875,0.0,3e-05,0.08448,260.67782,269.53125,406.25,0.0,2e-05,0.07174,248.31967,246.09375,488.28125,0.0,3e-05,0.09009,0.352,0.35184,0.35013,0.35278,0.33612,0.35025,0.34672,0.35926,0.34099,0.3544,0.34597,0.34781,0.32603,0.39595,0.34568,0.31336,0.33267,0.32538,0.34695,0.31706,0.33377,0.32209,0.32461,0.3406,0.32876,0.30422,0.33653,0.35375
8,Curv_CCW,0,0.04976,0.05075,0.0001,2.57552,0.0,0.667,10.89352,0.04974,0.05072,0.0001,2.57288,0.0,0.662,11.17794,0.04998,0.05104,0.00011,2.60507,0.0,0.664,11.47908,0.0498,0.05079,0.0001,2.57964,0.0,0.657,11.03472,0.0505,0.05154,0.00011,2.65597,0.0,0.681,11.91989,0.04953,0.05052,0.0001,2.55242,0.0,0.679,11.45746,0.04971,0.05071,0.0001,2.57102,0.0,0.689,11.48388,0.05017,0.05107,9e-05,2.60858,0.0,0.671,10.79867,247.59725,242.1875,74.21875,0.0,3e-05,0.07639,254.36386,250.0,277.34375,0.0,3e-05,0.05556,250.75302,253.90625,285.15625,0.0,3e-05,0.0697,247.66772,242.1875,140.625,0.0,2e-05,0.07533,267.51705,277.34375,445.3125,0.0,3e-05,0.05982,256.38336,261.71875,242.1875,0.0,3e-05,0.07007,250.9787,253.90625,207.03125,0.0,2e-05,0.09563,256.99655,261.71875,183.59375,0.0,2e-05,0.06778,0.34059,0.35188,0.3487,0.32539,0.35967,0.31892,0.3246,0.344,0.30312,0.34871,0.33239,0.36287,0.33877,0.3258,0.33451,0.32603,0.34497,0.35166,0.36408,0.33845,0.31178,0.31953,0.32304,0.34664,0.33543,0.31047,0.367,0.37039
8,Curv_CCW,0,0.05237,0.05339,0.00011,2.8504,0.0,0.657,11.41072,0.05244,0.05339,0.0001,2.85036,0.0,0.663,11.09593,0.05283,0.05378,0.0001,2.8928,0.0,0.664,11.50945,0.05236,0.05332,0.0001,2.8426,0.0,0.658,11.22412,0.0529,0.05384,0.0001,2.89832,0.0,0.663,11.57378,0.05202,0.05294,0.0001,2.8024,0.0,0.662,11.07227,0.05221,0.05323,0.00011,2.83372,0.0,0.675,11.5495,0.05262,0.05345,9e-05,2.8567,0.0,0.648,10.43099,254.55997,250.0,70.3125,0.0,3e-05,0.05023,250.13985,246.09375,167.96875,0.0,2e-05,0.07167,256.55731,250.0,437.5,0.0,3e-05,0.06459,248.89182,250.0,136.71875,0.0,2e-05,0.07775,257.54892,265.625,320.3125,0.0,2e-05,0.08028,257.82011,265.625,281.25,0.0,2e-05,0.08762,245.96066,250.0,460.9375,0.0,3e-05,0.10323,244.7278,242.1875,328.125,0.0,2e-05,0.09297,0.32988,0.35541,0.36053,0.35825,0.32921,0.32637,0.35339,0.344,0.33123,0.35104,0.33459,0.35774,0.36499,0.3364,0.36728,0.34316,0.34155,0.36709,0.32506,0.32983,0.32214,0.35355,0.3245,0.32483,0.35921,0.33795,0.3382,0.33769
8,Curv_CCW,0,0.05484,0.05582,0.00011,3.1154,0.0,0.668,11.9321,0.05542,0.05636,0.00011,3.1763,0.0,0.656,11.21322,0.0553,0.05616,9e-05,3.15351,0.0,0.657,10.9733,0.05501,0.05592,0.0001,3.12671,0.0,0.645,11.19905,0.05489,0.05576,0.0001,3.10873,0.0,0.651,11.03795,0.05431,0.05518,0.0001,3.04478,0.0,0.656,10.96491,0.0544,0.05536,0.00011,3.06481,0.0,0.674,11.52208,0.05496,0.05581,9e-05,3.11443,0.0,0.637,10.61811,259.33779,257.8125,496.09375,0.0,3e-05,0.06327,245.5459,242.1875,343.75,0.0,3e-05,0.07624,251.97257,250.0,437.5,0.0,2e-05,0.10357,250.72254,253.90625,136.71875,0.0,3e-05,0.0695,254.10259,261.71875,410.15625,0.0,2e-05,0.06598,249.87772,250.0,402.34375,0.0,2e-05,0.09065,259.85234,265.625,187.5,0.0,3e-05,0.06441,232.8366,230.46875,74.21875,0.0,2e-05,0.10696,0.35733,0.35425,0.35865,0.33936,0.34362,0.33344,0.34112,0.33175,0.35476,0.3329,0.36055,0.29886,0.37065,0.32752,0.36521,0.34038,0.33574,0.35453,0.34534,0.33062,0.3225,0.35892,0.32356,0.31883,0.3485,0.32744,0.32232,0.36355
8,Curv_CCW,0,0.05736,0.05825,0.0001,3.3933,0.0,0.671,11.30368,0.05804,0.05893,0.0001,3.47238,0.0,0.662,11.26829,0.05789,0.05867,9e-05,3.44264,0.0,0.674,10.99531,0.05719,0.05804,0.0001,3.36856,0.0,0.651,11.09971,0.05751,0.05842,0.00011,3.41255,0.0,0.665,11.53374,0.0572,0.05807,0.0001,3.37251,0.0,0.673,11.35316,0.05725,0.05821,0.00011,3.38794,0.0,0.673,11.62383,0.0572,0.05804,0.0001,3.36865,0.0,0.671,10.956,252.5351,250.0,496.09375,0.0,3e-05,0.10159,240.74627,230.46875,386.71875,0.0,3e-05,0.0846,245.88259,257.8125,269.53125,0.0,2e-05,0.09934,254.39898,253.90625,496.09375,0.0,3e-05,0.07538,248.58088,253.90625,199.21875,0.0,3e-05,0.05183,262.55273,269.53125,476.5625,0.0,3e-05,0.06162,246.5022,242.1875,187.5,0.0,3e-05,0.0865,245.21527,250.0,289.0625,0.0,2e-05,0.08891,0.34697,0.33019,0.36279,0.32376,0.34665,0.35703,0.33225,0.3337,0.35056,0.31862,0.3455,0.31802,0.34073,0.35015,0.35316,0.3345,0.36182,0.34828,0.36061,0.33614,0.30085,0.36964,0.31527,0.33907,0.34873,0.33115,0.32865,0.32556
8,Curv_CCW,0,0.06008,0.06094,0.0001,3.71328,0.0,0.67,11.36058,0.05991,0.06073,0.0001,3.68819,0.0,0.663,11.13579,0.05995,0.06079,0.0001,3.6953,0.0,0.673,11.47169,0.06005,0.0609,0.0001,3.7093,0.0,0.681,11.53615,0.06025,0.06108,0.0001,3.73121,0.0,0.664,11.41038,0.06061,0.06143,0.0001,3.77422,0.0,0.67,11.09922,0.06017,0.06107,0.00011,3.72933,0.0,0.647,11.55641,0.05999,0.06079,0.0001,3.69581,0.0,0.664,10.72507,244.83654,257.8125,378.90625,0.0,3e-05,0.10904,246.62015,230.46875,105.46875,0.0,2e-05,0.0618,257.49559,257.8125,140.625,0.0,2e-05,0.06363,266.2548,269.53125,484.375,0.0,3e-05,0.05506,253.21058,253.90625,66.40625,0.0,3e-05,0.07361,255.95563,261.71875,476.5625,0.0,2e-05,0.07285,250.38898,250.0,238.28125,0.0,3e-05,0.0909,235.69136,234.375,97.65625,0.0,2e-05,0.07965,0.3459,0.31338,0.38331,0.3555,0.32659,0.34027,0.34539,0.31386,0.34525,0.33448,0.34722,0.33901,0.33846,0.33815,0.32606,0.34731,0.35483,0.32408,0.32558,0.35396,0.31183,0.36489,0.33575,0.34366,0.36323,0.35023,0.32783,0.32788
8,Curv_CCW,0,0.06249,0.06334,0.00011,4.01198,0.0,0.677,11.69658,0.06221,0.06299,0.0001,3.96807,0.0,0.693,11.05764,0.06212,0.06299,0.00011,3.96776,0.0,0.67,11.59426,0.06306,0.06391,0.00011,4.08483,0.0,0.674,11.76267,0.06228,0.06311,0.0001,3.98254,0.0,0.645,11.35707,0.06281,0.0636,0.0001,4.04537,0.0,0.661,11.18936,0.0624,0.06327,0.00011,4.00293,0.0,0.643,11.35253,0.06251,0.06327,0.0001,4.00319,0.0,0.658,10.78564,246.63298,246.09375,191.40625,0.0,3e-05,0.08644,251.798,261.71875,113.28125,0.0,2e-05,0.09265,250.58777,250.0,85.9375,0.0,3e-05,0.08947,258.73839,261.71875,484.375,0.0,3e-05,0.05308,246.92916,250.0,42.96875,0.0,3e-05,0.09807,248.05862,253.90625,226.5625,0.0,3e-05,0.06046,247.05829,250.0,363.28125,0.0,3e-05,0.09647,250.35244,250.0,207.03125,0.0,2e-05,0.08165,0.35043,0.34135,0.31601,0.36652,0.34429,0.35389,0.3308,0.33918,0.32618,0.35771,0.32068,0.31953,0.36587,0.35443,0.32251,0.30598,0.3415,0.34651,0.33813,0.36745,0.36024,0.3324,0.33566,0.33517,0.30984,0.33008,0.33989,0.33741
